event_id,source_type,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_S_onset,trace_P_arrival_sample,trace_P_onset,trace_snr_db
pnsn1426303,thunder,CC,BH,WIFE,--,44.060,-121.817,1955.000,"bucket3$142,:3,:18001",100,2012-08-06T02:48:15.000000Z,,,7000.000,emergent,-4.264|0.117|4.859
pnsn1460358,thunder,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket3$143,:3,:18001",100,2012-04-23T09:17:04.000000Z,,,7000.000,emergent,nan|nan|12.845
pnsn1138608,thunder,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket3$144,:3,:18001",100,2012-04-23T09:13:16.000000Z,,,7000.000,impulsive,9.598|6.667|18.198
pnsn1225258,thunder,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket3$145,:3,:18001",100,2012-07-05T21:17:10.000000Z,,,7000.000,emergent,nan|nan|9.158
pnsn3173028,sonic boom,UW,HH,RCM,--,46.836,-121.733,3085.000,"bucket2$0,:3,:18001",100,2021-10-07T12:27:07.000000Z,,,7000.000,emergent,6.159|10.884|2.236
pnsn3159028,sonic boom,UW,EH,HBO,--,43.845,-122.318,1648.000,"bucket2$1,:3,:18001",100,2021-05-21T11:15:19.000000Z,,,7000.000,emergent,nan|nan|10.507
pnsn3151213,sonic boom,UO,HH,JESE,--,45.242,-121.317,592.000,"bucket2$2,:3,:18001",100,2021-02-08T16:24:11.000000Z,,,7000.000,emergent,1.423|8.452|-3.412
pnsn3144803,sonic boom,CC,BH,SVIC,--,43.643,-121.253,1765.000,"bucket2$3,:3,:18001",100,2020-11-09T19:10:01.000000Z,,,7000.000,emergent,9.274|10.840|14.648
pnsn3114903,sonic boom,CC,BH,ASBU,--,43.821,-121.368,1538.000,"bucket2$4,:3,:18001",100,2020-02-04T01:48:47.000000Z,,,7000.000,emergent,12.117|17.179|14.744
pnsn3108983,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$5,:3,:18001",100,2019-11-06T22:21:01.000000Z,,,7000.000,emergent,22.425|22.544|24.401
pnsn3108463,sonic boom,CC,BH,STD,--,46.237,-122.224,1189.000,"bucket2$6,:3,:18001",100,2019-10-28T19:04:55.000000Z,,,7000.000,emergent,19.871|25.089|17.789
pnsn3107228,sonic boom,CC,BH,JRO,--,46.275,-122.218,1219.000,"bucket2$7,:3,:18001",100,2019-10-09T23:19:21.000000Z,,,7000.000,impulsive,6.636|3.600|15.011
pnsn3101673,sonic boom,CC,BH,STD,--,46.237,-122.224,1189.000,"bucket2$8,:3,:18001",100,2019-07-18T23:04:56.000000Z,,,7000.000,emergent,3.981|7.103|6.034
pnsn3094558,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$9,:3,:18001",100,2019-04-30T17:41:18.000000Z,,,7000.000,emergent,nan|nan|16.099
pnsn3093788,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$10,:3,:18001",100,2019-04-16T17:21:58.000000Z,,,7000.000,emergent,4.093|3.528|11.265
pnsn3086168,sonic boom,CC,BH,ASBU,--,43.821,-121.368,1538.000,"bucket2$11,:3,:18001",100,2018-12-28T18:44:29.000000Z,,,7000.000,emergent,-0.444|5.245|4.142
pnsn3151218,sonic boom,UW,HH,HOOD,--,45.322,-121.651,1512.000,"bucket2$12,:3,:18001",100,2021-02-08T16:24:15.000000Z,,,7000.000,impulsive,-3.798|2.888|12.996
pnsn3045643,sonic boom,UW,EH,SNI,--,46.464,-119.661,323.000,"bucket2$13,:3,:18001",100,2018-09-25T22:20:14.000000Z,7200.000,impulsive,7000.000,impulsive,nan|nan|19.492
pnsn3045643,sonic boom,UW,EH,H2O,--,46.396,-119.424,175.000,"bucket2$14,:3,:18001",100,2018-09-25T22:20:17.000000Z,,,7000.000,emergent,nan|nan|5.376
pnsn3045643,sonic boom,UW,EH,BRV,--,46.485,-119.992,920.000,"bucket2$15,:3,:18001",100,2018-09-25T22:20:18.000000Z,7300.000,impulsive,7000.000,impulsive,nan|nan|26.533
pnsn3045743,sonic boom,UW,EH,SNI,--,46.464,-119.661,323.000,"bucket2$16,:3,:18001",100,2018-09-25T22:17:14.000000Z,7200.000,emergent,7000.000,impulsive,nan|nan|13.750
pnsn3045743,sonic boom,UW,HH,CCRK,--,46.559,-119.855,561.000,"bucket2$17,:3,:18001",100,2018-09-25T22:17:10.000000Z,8000.000,emergent,,,-1.135|1.886|1.361
pnsn3045743,sonic boom,UW,EH,WA2,--,46.755,-119.567,244.000,"bucket2$18,:3,:18001",100,2018-09-25T22:17:11.000000Z,8000.000,emergent,,,nan|nan|3.245
pnsn3045743,sonic boom,UW,EH,BRV,--,46.485,-119.992,920.000,"bucket2$19,:3,:18001",100,2018-09-25T22:17:17.000000Z,,,7000.000,impulsive,nan|nan|14.972
pnsn3045843,sonic boom,UW,EH,SNI,--,46.464,-119.661,323.000,"bucket2$20,:3,:18001",100,2018-09-25T21:59:17.000000Z,7300.000,emergent,7000.000,impulsive,nan|nan|21.073
pnsn3045843,sonic boom,UW,EH,BRV,--,46.485,-119.992,920.000,"bucket2$21,:3,:18001",100,2018-09-25T21:59:19.000000Z,7400.000,emergent,7000.000,impulsive,nan|nan|25.738
pnsn2989343,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$22,:3,:18001",100,2018-07-16T23:12:07.000000Z,7100.000,impulsive,7000.000,emergent,nan|nan|21.344
pnsn2989343,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$23,:3,:18001",100,2018-07-16T23:12:09.000000Z,7300.000,impulsive,7000.000,emergent,7.965|4.447|7.172
pnsn2982873,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$24,:3,:18001",100,2018-08-05T17:50:04.000000Z,,,7000.000,impulsive,18.551|10.038|16.052
pnsn2982868,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$25,:3,:18001",100,2018-08-05T17:41:28.000000Z,,,7000.000,emergent,nan|nan|8.373
pnsn2954643,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$26,:3,:18001",100,2018-07-02T16:29:13.000000Z,,,7000.000,emergent,8.490|3.235|8.320
pnsn2954643,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$27,:3,:18001",100,2018-07-02T16:29:22.000000Z,,,7000.000,emergent,nan|nan|18.922
pnsn2954643,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$28,:3,:18001",100,2018-07-02T16:29:51.000000Z,,,7000.000,emergent,9.852|9.380|13.026
pnsn2982858,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$29,:3,:18001",100,2018-08-05T03:45:57.000000Z,,,7000.000,emergent,16.387|17.938|23.300
pnsn2984468,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$30,:3,:18001",100,2018-08-05T03:43:49.000000Z,,,7000.000,emergent,17.671|13.439|20.182
pnsn2984468,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$31,:3,:18001",100,2018-08-05T03:43:54.000000Z,,,7000.000,impulsive,15.487|17.811|18.724
pnsn2982848,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$32,:3,:18001",100,2018-08-05T03:31:35.000000Z,,,7000.000,emergent,-0.917|8.262|15.342
pnsn2984243,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$33,:3,:18001",100,2018-08-05T03:22:10.000000Z,,,7000.000,emergent,-4.783|-7.046|-3.232
pnsn2970148,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$34,:3,:18001",100,2018-07-20T15:55:56.000000Z,,,7000.000,emergent,11.187|7.833|11.943
pnsn2957653,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$35,:3,:18001",100,2018-07-10T17:17:26.000000Z,,,7000.000,emergent,nan|nan|3.627
pnsn2955683,sonic boom,UO,HH,TOOM,--,43.285,-121.235,1541.000,"bucket2$36,:3,:18001",100,2018-07-03T23:57:32.000000Z,,,7000.000,emergent,-5.431|-8.593|-5.321
pnsn2955683,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$37,:3,:18001",100,2018-07-03T23:57:40.000000Z,,,7000.000,emergent,nan|nan|-1.980
pnsn2955363,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$38,:3,:18001",100,2018-07-03T16:16:59.000000Z,,,7000.000,emergent,nan|nan|11.430
pnsn2907753,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$39,:3,:18001",100,2018-05-24T18:01:20.000000Z,,,7000.000,emergent,nan|nan|16.640
pnsn2907843,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$40,:3,:18001",100,2018-05-24T16:32:18.000000Z,,,7000.000,emergent,5.972|4.295|13.709
pnsn2952748,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$41,:3,:18001",100,2018-06-28T15:40:28.000000Z,,,7000.000,emergent,6.188|4.687|6.073
pnsn2952243,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$42,:3,:18001",100,2018-06-27T15:58:40.000000Z,,,7000.000,emergent,-4.121|-4.037|1.493
pnsn2889143,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$43,:3,:18001",100,2018-04-30T21:15:30.000000Z,,,7000.000,impulsive,nan|nan|29.862
pnsn2889143,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$44,:3,:18001",100,2018-04-30T21:15:44.000000Z,,,7000.000,impulsive,15.882|9.779|6.268
pnsn2889143,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$45,:3,:18001",100,2018-04-30T21:15:49.000000Z,,,7000.000,impulsive,12.714|19.516|12.640
pnsn2889143,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$46,:3,:18001",100,2018-04-30T21:15:56.000000Z,,,7000.000,emergent,10.163|10.051|11.333
pnsn2889143,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$47,:3,:18001",100,2018-04-30T21:15:56.000000Z,,,7000.000,impulsive,3.886|3.134|8.179
pnsn2915043,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$48,:3,:18001",100,2018-05-29T18:34:49.000000Z,,,7000.000,emergent,16.371|5.472|11.886
pnsn2915043,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$49,:3,:18001",100,2018-05-29T18:34:42.000000Z,,,7000.000,emergent,nan|nan|3.325
pnsn2915043,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$50,:3,:18001",100,2018-05-29T18:34:35.000000Z,,,7000.000,emergent,4.092|-4.001|11.929
pnsn2895368,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$51,:3,:18001",100,2018-05-08T05:41:22.000000Z,,,7000.000,emergent,5.802|14.165|10.723
pnsn2836948,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$52,:3,:18001",100,2018-02-21T18:08:38.000000Z,,,7000.000,emergent,nan|nan|33.827
pnsn2852843,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$53,:3,:18001",100,2018-03-14T18:29:50.000000Z,,,7000.000,emergent,nan|nan|18.695
pnsn2852843,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$54,:3,:18001",100,2018-03-14T18:30:04.000000Z,,,7000.000,emergent,12.285|4.712|9.717
pnsn2852843,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$55,:3,:18001",100,2018-03-14T18:30:10.000000Z,,,7000.000,emergent,4.121|-1.255|9.293
pnsn2852843,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$56,:3,:18001",100,2018-03-14T18:30:16.000000Z,,,7000.000,emergent,2.038|-0.097|8.595
pnsn2778483,sonic boom,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket2$57,:3,:18001",100,2017-10-10T16:31:34.000000Z,,,7000.000,emergent,nan|nan|19.101
pnsn2778478,sonic boom,UW,EH,ELK,--,46.305,-122.342,1270.000,"bucket2$58,:3,:18001",100,2017-10-10T16:21:02.000000Z,,,7000.000,emergent,nan|nan|14.991
pnsn2392843,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$59,:3,:18001",100,2016-03-23T18:02:12.000000Z,,,7000.000,emergent,2.991|1.415|10.360
pnsn2365443,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$60,:3,:18001",100,2016-02-29T22:07:48.000000Z,,,7000.000,emergent,nan|nan|24.190
pnsn2177678,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$61,:3,:18001",100,2015-07-31T17:33:54.000000Z,,,7000.000,impulsive,23.961|21.998|28.700
pnsn2172178,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$62,:3,:18001",100,2015-07-16T17:17:14.000000Z,,,7000.000,impulsive,nan|nan|19.215
pnsn2172178,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$63,:3,:18001",100,2015-07-16T17:17:28.000000Z,,,7000.000,impulsive,21.803|14.614|21.315
pnsn2171068,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$64,:3,:18001",100,2015-07-14T17:03:22.000000Z,,,7000.000,impulsive,nan|nan|28.156
pnsn2171068,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$65,:3,:18001",100,2015-07-14T17:03:40.000000Z,,,7000.000,impulsive,5.005|1.119|16.788
pnsn2171068,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$66,:3,:18001",100,2015-07-14T17:03:48.000000Z,,,7000.000,emergent,23.142|12.101|18.407
pnsn2171068,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$67,:3,:18001",100,2015-07-14T17:03:46.000000Z,,,7000.000,impulsive,9.069|15.818|18.625
pnsn2171068,sonic boom,CC,BH,ASBU,--,43.821,-121.368,1538.000,"bucket2$68,:3,:18001",100,2015-07-14T17:04:25.000000Z,,,7000.000,impulsive,1.834|4.568|8.711
pnsn2168358,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$69,:3,:18001",100,2015-07-06T19:37:46.000000Z,,,7000.000,impulsive,8.913|12.422|16.630
pnsn2168353,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$70,:3,:18001",100,2015-07-06T19:31:55.000000Z,,,7000.000,emergent,2.355|3.799|8.410
pnsn2168348,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$71,:3,:18001",100,2015-07-06T19:29:11.000000Z,,,7000.000,emergent,10.325|4.255|10.600
pnsn2033453,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$72,:3,:18001",100,2015-02-11T16:05:39.000000Z,8000.000,impulsive,,,6.751|2.956|0.838
pnsn2033453,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$73,:3,:18001",100,2015-02-11T16:05:47.000000Z,7200.000,impulsive,7000.000,impulsive,-2.362|4.448|3.130
pnsn2033453,sonic boom,UW,EH,BEND,--,44.067,-121.328,1141.000,"bucket2$74,:3,:18001",100,2015-02-11T16:05:48.000000Z,,,7000.000,impulsive,nan|nan|24.673
pnsn2039248,sonic boom,UW,EH,SOS,--,46.244,-122.138,1270.000,"bucket2$75,:3,:18001",100,2015-02-10T21:39:18.000000Z,,,7000.000,impulsive,nan|nan|27.858
pnsn1996763,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$76,:3,:18001",100,2015-01-08T18:41:41.000000Z,,,7000.000,impulsive,nan|nan|29.608
pnsn1996758,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$77,:3,:18001",100,2015-01-08T18:27:33.000000Z,,,7000.000,impulsive,nan|nan|32.620
pnsn1996748,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$78,:3,:18001",100,2015-01-07T18:45:03.000000Z,,,7000.000,emergent,2.768|2.839|-5.896
pnsn1997043,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$79,:3,:18001",100,2015-01-07T18:34:19.000000Z,,,7000.000,emergent,nan|nan|12.945
pnsn1993348,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$80,:3,:18001",100,2015-01-06T18:33:30.000000Z,,,7000.000,emergent,nan|nan|27.228
pnsn1993348,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$81,:3,:18001",100,2015-01-06T18:33:38.000000Z,,,7000.000,emergent,0.132|-1.808|9.363
pnsn1993348,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$82,:3,:18001",100,2015-01-06T18:33:44.000000Z,,,7000.000,emergent,8.145|8.439|8.334
pnsn1993348,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$83,:3,:18001",100,2015-01-06T18:33:52.000000Z,,,7000.000,emergent,12.339|14.961|7.469
pnsn1772143,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$84,:3,:18001",100,2014-07-16T18:08:58.000000Z,,,7000.000,emergent,4.173|9.966|12.857
pnsn1761558,sonic boom,UW,EH,WIW,--,46.429,-119.289,128.000,"bucket2$85,:3,:18001",100,2014-06-22T11:06:41.000000Z,,,7000.000,impulsive,nan|nan|19.972
pnsn1761558,sonic boom,UW,EH,RSW,--,46.394,-119.592,1045.000,"bucket2$86,:3,:18001",100,2014-06-22T11:06:55.000000Z,,,7000.000,impulsive,nan|nan|16.201
pnsn1761558,sonic boom,UW,EH,BEN,--,46.519,-119.718,335.000,"bucket2$87,:3,:18001",100,2014-06-22T11:06:59.000000Z,,,7000.000,impulsive,nan|nan|27.901
pnsn1761558,sonic boom,UW,EH,WA2,--,46.755,-119.567,244.000,"bucket2$88,:3,:18001",100,2014-06-22T11:06:46.000000Z,,,7000.000,impulsive,nan|nan|31.148
pnsn1766768,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$89,:3,:18001",100,2014-07-09T00:28:39.000000Z,,,7000.000,emergent,13.240|14.386|18.793
pnsn1766763,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$90,:3,:18001",100,2014-07-09T00:27:28.000000Z,,,7000.000,emergent,16.999|13.533|17.816
pnsn1767398,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$91,:3,:18001",100,2014-07-02T21:14:28.000000Z,,,7000.000,impulsive,8.209|7.920|10.852
pnsn1767393,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$92,:3,:18001",100,2014-07-02T21:11:00.000000Z,,,7000.000,emergent,-1.013|1.669|1.429
pnsn1748343,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$93,:3,:18001",100,2014-06-09T18:17:24.000000Z,,,7000.000,emergent,7.999|-0.156|7.678
pnsn1641648,sonic boom,UW,EH,SOS,--,46.244,-122.138,1270.000,"bucket2$258,:3,:18001",100,2014-03-19T06:28:21.000000Z,,,7000.000,impulsive,nan|nan|9.683
pnsn1634048,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$259,:3,:18001",100,2014-03-14T16:57:43.000000Z,,,7000.000,impulsive,14.609|10.458|20.296
pnsn1611743,sonic boom,UW,EH,OT3,--,46.669,-119.234,322.000,"bucket2$260,:3,:18001",100,2014-02-25T08:24:18.000000Z,,,7000.000,impulsive,nan|nan|23.847
pnsn1610443,sonic boom,UW,EH,OT3,--,46.669,-119.234,322.000,"bucket2$261,:3,:18001",100,2014-02-22T21:24:03.000000Z,,,7000.000,impulsive,nan|nan|21.733
pnsn1595353,sonic boom,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket2$262,:3,:18001",100,2014-02-13T21:31:17.000000Z,,,7000.000,emergent,nan|nan|14.361
pnsn1585058,sonic boom,CC,EH,KWBU,--,43.752,-121.312,1783.000,"bucket2$263,:3,:18001",100,2014-02-04T20:07:54.000000Z,,,7000.000,emergent,-0.153|19.483|21.662
pnsn1585053,sonic boom,CC,EH,KWBU,--,43.752,-121.312,1783.000,"bucket2$264,:3,:18001",100,2014-02-04T19:35:56.000000Z,,,7000.000,emergent,-0.228|7.966|12.354
pnsn1565258,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$265,:3,:18001",100,2014-01-14T16:42:43.000000Z,,,7000.000,impulsive,-6.155|1.251|-6.728
pnsn1548648,sonic boom,TA,BH,E04D,--,46.557,-122.567,204.000,"bucket2$266,:3,:18001",100,2013-12-27T17:25:53.000000Z,,,7000.000,emergent,-2.955|1.425|0.184
pnsn1548648,sonic boom,UW,EH,ELK,--,46.305,-122.342,1270.000,"bucket2$267,:3,:18001",100,2013-12-27T17:25:51.000000Z,,,7000.000,emergent,nan|nan|14.346
pnsn1548648,sonic boom,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket2$268,:3,:18001",100,2013-12-27T17:25:58.000000Z,,,7000.000,emergent,nan|nan|23.162
pnsn1548648,sonic boom,CC,BH,SWF2,--,46.178,-122.217,1548.000,"bucket2$269,:3,:18001",100,2013-12-27T17:26:00.000000Z,,,7000.000,emergent,5.918|6.694|5.233
pnsn1548648,sonic boom,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket2$270,:3,:18001",100,2013-12-27T17:26:07.000000Z,,,7000.000,emergent,nan|nan|16.351
pnsn1482173,sonic boom,UW,EH,VT2,--,46.967,-120.000,385.000,"bucket2$271,:3,:18001",100,2013-09-28T07:16:40.000000Z,,,7000.000,impulsive,nan|nan|12.831
pnsn1467458,sonic boom,CC,BH,ASBU,--,43.821,-121.368,1538.000,"bucket2$272,:3,:18001",100,2013-08-25T02:44:37.000000Z,8000.000,impulsive,,,20.937|22.587|20.996
pnsn1446943,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$273,:3,:18001",100,2013-07-25T05:22:15.000000Z,,,7000.000,emergent,17.332|7.404|12.450
pnsn1446458,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$274,:3,:18001",100,2013-07-24T15:34:10.000000Z,,,7000.000,emergent,-2.990|0.571|-4.588
pnsn1443938,sonic boom,UW,EH,NCO,--,43.704,-121.140,1908.000,"bucket2$275,:3,:18001",100,2013-07-18T17:03:58.000000Z,,,7000.000,emergent,nan|nan|17.784
pnsn1443938,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$276,:3,:18001",100,2013-07-18T17:04:11.000000Z,,,7000.000,impulsive,20.900|19.031|18.643
pnsn1443938,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$277,:3,:18001",100,2013-07-18T17:04:21.000000Z,,,7000.000,emergent,18.983|15.969|17.270
pnsn1443938,sonic boom,UO,BH,PINE,--,43.792,-120.941,1914.000,"bucket2$278,:3,:18001",100,2013-07-18T17:03:58.000000Z,,,7000.000,emergent,-2.747|3.993|-0.308
pnsn1426653,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$279,:3,:18001",100,2013-06-05T17:41:27.000000Z,,,7000.000,emergent,24.183|21.797|25.893
pnsn1426653,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$280,:3,:18001",100,2013-06-05T17:41:32.000000Z,,,7000.000,emergent,17.633|16.900|19.524
pnsn1426648,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$281,:3,:18001",100,2013-06-05T17:20:53.000000Z,,,7000.000,emergent,14.609|13.895|15.668
pnsn1418748,sonic boom,CC,BH,TMBU,--,43.602,-121.145,1743.000,"bucket2$282,:3,:18001",100,2013-05-08T17:19:59.000000Z,,,7000.000,emergent,3.031|4.430|10.502
pnsn1418748,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$283,:3,:18001",100,2013-05-08T17:20:27.000000Z,,,7000.000,emergent,18.529|20.140|14.387
pnsn1415588,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$284,:3,:18001",100,2013-04-25T17:48:20.000000Z,,,7000.000,emergent,25.405|12.254|26.412
pnsn1415583,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$285,:3,:18001",100,2013-04-25T16:55:11.000000Z,,,7000.000,emergent,12.554|12.944|17.229
pnsn1415583,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$286,:3,:18001",100,2013-04-25T16:55:19.000000Z,,,7000.000,emergent,12.150|3.913|14.796
pnsn1415583,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$287,:3,:18001",100,2013-04-25T16:55:27.000000Z,,,7000.000,emergent,2.713|-1.280|8.381
pnsn1411403,sonic boom,UW,EH,LOC,--,46.717,-119.432,210.000,"bucket2$288,:3,:18001",100,2013-04-09T23:16:56.000000Z,,,7000.000,emergent,nan|nan|16.793
pnsn1409543,sonic boom,CC,BH,CIHL,--,43.751,-121.149,1966.000,"bucket2$289,:3,:18001",100,2013-04-02T17:14:15.000000Z,,,7000.000,impulsive,13.255|10.883|11.641
pnsn1409543,sonic boom,CC,BH,CPCO,--,43.722,-121.233,2135.000,"bucket2$290,:3,:18001",100,2013-04-02T17:14:19.000000Z,,,7000.000,emergent,18.290|18.198|16.267
pnsn1409543,sonic boom,CC,BH,NORM,--,43.739,-121.253,1286.000,"bucket2$291,:3,:18001",100,2013-04-02T17:14:26.000000Z,,,7000.000,impulsive,13.367|9.606|13.570
pnsn1409543,sonic boom,CC,BH,SWNB,--,43.673,-121.355,1569.000,"bucket2$292,:3,:18001",100,2013-04-02T17:14:23.000000Z,,,7000.000,emergent,10.449|19.145|10.750
pnsn1400443,sonic boom,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket2$293,:3,:18001",100,2013-03-21T20:32:11.000000Z,,,7000.000,emergent,9.863|-1.275|13.486
pnsn1425288,sonic boom,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket2$294,:3,:18001",100,2012-10-24T23:53:09.000000Z,,,7000.000,emergent,5.150|0.967|-1.843
pnsn1425288,sonic boom,PB,EH,B204,--,46.136,-122.169,784.200,"bucket2$295,:3,:18001",100,2012-10-24T23:53:07.000000Z,,,7000.000,emergent,2.38|10.1|9.597
pnsn1425288,sonic boom,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket2$296,:3,:18001",100,2012-10-24T23:53:06.000000Z,7200.000,impulsive,7000.000,emergent,nan|nan|24.207
pnsn1425288,sonic boom,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket2$297,:3,:18001",100,2012-10-24T23:53:12.000000Z,,,7000.000,emergent,nan|nan|21.634
pnsn1276478,sonic boom,UW,EH,GBL,--,46.598,-119.461,330.000,"bucket2$298,:3,:18001",100,2012-10-18T05:11:39.000000Z,,,7000.000,impulsive,nan|nan|-3.094
pnsn1276478,sonic boom,UW,EH,WA2,--,46.755,-119.567,244.000,"bucket2$299,:3,:18001",100,2012-10-18T05:11:36.000000Z,,,7000.000,impulsive,nan|nan|-2.477
